Match_ID,Match_Date,Match,Winner,Loser,WinLoss,Championship_Match,Promotion,Match_Type,Stipulation,Event,Event_Name,Event_Type
444,2005-03-06,John Cena & The Big Show vs John Bradshaw Layfield & Orlando Jordan,John Cena & The Big Show,John Bradshaw Layfield & Orlando Jordan,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
443,2005-03-05,John Cena & The Big Show vs John Bradshaw Layfield & Orlando Jordan,John Cena & The Big Show,John Bradshaw Layfield & Orlando Jordan,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
442,2005-03-05,John Cena vs Orlando Jordan,John Cena,Orlando Jordan,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
441,2005-03-01,Orlando Jordan vs John Cena,Orlando Jordan,John Cena,Loss,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
440,2005-02-27,John Cena vs Orlando Jordan,John Cena,Orlando Jordan,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
439,2005-02-26,John Cena vs Orlando Jordan,John Cena,Orlando Jordan,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
438,2005-02-22,John Cena & The Big Show vs John Bradshaw Layfield & Orlando Jordan,John Cena & The Big Show,John Bradshaw Layfield & Orlando Jordan,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
437,2005-02-21,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
436,2005-02-20,John Cena vs Kurt Angle,John Cena,Kurt Angle,Win,Contendership,WWE,Singles,No Stipulation,WWE No Way Out 2005,WWE No Way Out ,PPV/PLE
435,2005-02-15,John Cena vs Booker T,John Cena,Booker T,Win,Contendership,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
434,2005-02-13,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
433,2005-02-12,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
432,2005-02-06,John Cena vs Kurt Angle,John Cena,Kurt Angle,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE RAW/SmackDown Supershow,WWE RAW/SmackDown Supershow,Non-Televised
431,2005-02-05,John Cena vs Orlando Jordan,John Cena,Orlando Jordan,Win,Contendership,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
430,2005-02-01,John Cena vs Kurt Angle,John Cena,Kurt Angle,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE RAW/SmackDown Supershow,WWE RAW/SmackDown Supershow,Non-Televised
429,2005-01-30,Batista vs Booker T and Charlie Haas and Chris Benoit and Chris Jericho and Christian and Daniel Puder and Eddie Guerrero and Edge and Gene Snitsky and Hardcore Holly and John Cena and Jonathan Coachman and Kane and Kenzo Suzuki and Kurt Angle and Luther Reigns and Mark Jindrak and Muhammad Hassan and Orlando Jordan and Paul London and Rene Dupree and Rey Mysterio and Ric Flair and Scotty,Batista,Booker T and Charlie Haas and Chris Benoit and Chris Jericho and Christian and Daniel Puder and Eddie Guerrero and Edge and Gene Snitsky and Hardcore Holly and John Cena and Jonathan Coachman and Kane and Kenzo Suzuki and Kurt Angle and Luther Reigns and Mark Jindrak and Muhammad Hassan and Orlando Jordan and Paul London and Rene Dupree and Rey Mysterio and Ric Flair and Scotty,Loss,Contendership,WWE,Royal Rumble,Royal Rumble,WWE Royal Rumble 2005,WWE Royal Rumble ,PPV/PLE
428,2005-01-25,John Cena vs Kenzo Suzuki,John Cena,Kenzo Suzuki,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
427,2005-01-23,John Cena vs Kenzo Suzuki,John Cena,Kenzo Suzuki,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
426,2005-01-22,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
425,2005-01-18,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
424,2005-01-16,John Cena vs Kurt Angle,John Cena,Kurt Angle,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
423,2005-01-15,John Cena vs Kurt Angle,John Cena,Kurt Angle,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
422,2005-01-11,John Cena vs Kenzo Suzuki,John Cena,Kenzo Suzuki,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
421,2005-01-10,John Cena vs Kenzo Suzuki,John Cena,Kenzo Suzuki,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
420,2005-01-09,John Cena vs Kenzo Suzuki,John Cena,Kenzo Suzuki,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
419,2005-01-05,John Cena vs Kenzo Suzuki,John Cena,Kenzo Suzuki,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
418,2005-01-03,John Cena vs Kenzo Suzuki,John Cena,Kenzo Suzuki,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
417,2004-12-30,John Cena vs Kenzo Suzuki,John Cena,Kenzo Suzuki,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
416,2004-12-29,John Cena vs Kenzo Suzuki,John Cena,Kenzo Suzuki,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
415,2004-12-28,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
414,2004-12-12,John Cena vs Jesus,John Cena,Jesus,Win,WWE United States Championship,WWE,Singles,Street Fight,WWE Armageddon 2004,WWE Armageddon ,PPV/PLE
413,2004-11-16,John Cena vs Carlito Caribbean Cool,John Cena,Carlito Caribbean Cool,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
412,2004-11-14,"Eddie Guerrero, John Cena, Rob Van Dam & The Big Show vs Carlito Caribbean Cool, Kurt Angle, Luther Reigns & Mark Jindrak","Eddie Guerrero, John Cena, Rob Van Dam & The Big Show","Carlito Caribbean Cool, Kurt Angle, Luther Reigns & Mark Jindrak",Win,Exhibition,WWE,Survivor Series Elimination,No Stipulation,WWE Survivor Series 2004,WWE Survivor Series ,PPV/PLE
411,2004-10-05,Carlito Caribbean Cool vs John Cena,Carlito Caribbean Cool,John Cena,Loss,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
410,2004-10-03,John Cena,John Cena,Booker T,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE No Mercy 2004,WWE No Mercy ,PPV/PLE
409,2004-09-14,John Cena,John Cena,Booker T,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
408,2004-08-31,"John Cena, Rey Mysterio & Rob Van Dam vs Booker T, Kenzo Suzuki & Rene Dupree","John Cena, Rey Mysterio & Rob Van Dam","Booker T, Kenzo Suzuki & Rene Dupree",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
407,2004-08-29,Charlie Haas & John Cena vs Booker T & Luther Reigns,Charlie Haas & John Cena,Booker T & Luther Reigns,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
406,2004-08-28,John Cena & Rob Van Dam vs Booker T & Rene Dupree,John Cena & Rob Van Dam,Booker T & Rene Dupree,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
405,2004-08-27,Booker T,Booker T,John Cena,Loss,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
404,2004-08-24,Booker T,Booker T,John Cena,Loss,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
403,2004-08-22,Orlando Jordan Replacement for John Bradshaw Layfield] vs John Cena,Orlando Jordan [Replacement for John Bradshaw Layfield],John Cena,Loss,WWE Championship,WWE,Singles,No Disqualification,WWE SmackDown House Show,WWE House Show,Non-Televised
402,2004-08-21,Orlando Jordan Replacement for John Bradshaw Layfield] vs John Cena,Orlando Jordan [Replacement for John Bradshaw Layfield],John Cena,Loss,WWE Championship,WWE,Singles,No Disqualification,WWE SmackDown House Show,WWE House Show,Non-Televised
401,2004-08-17,John Cena vs D-Von Dudley,John Cena,D-Von Dudley,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
400,2004-08-16,"Charlie Haas, John Cena & Rob Van Dam vs Booker T, Luther Reigns & Rene Dupree","Charlie Haas, John Cena & Rob Van Dam","Booker T, Luther Reigns & Rene Dupree",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
399,2004-08-15,John Cena,John Cena,Booker T,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SummerSlam 2004,WWE SummerSlam ,PPV/PLE
398,2004-08-10,"Charlie Haas, John Cena & Rob Van Dam vs Booker T, Luther Reigns & Rene Dupree","Charlie Haas, John Cena & Rob Van Dam","Booker T, Luther Reigns & Rene Dupree",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
397,2004-08-09,John Cena vs Kurt Angle,John Cena,Kurt Angle,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
396,2004-08-08,John Cena vs Kurt Angle,John Cena,Kurt Angle,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
395,2004-08-07,John Cena vs Kurt Angle,John Cena,Kurt Angle,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
394,2004-08-03,John Cena vs Rob Van Dam,John Cena,Rob Van Dam,Win,Contendership,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
393,2004-08-01,John Cena vs Kurt Angle,John Cena,Kurt Angle,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
392,2004-07-31,John Cena vs Kurt Angle,John Cena,Kurt Angle,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
391,2004-07-27,Booker T vs Billy Gunn and Charlie Haas and John Cena and Kenzo Suzuki and Luther Reigns and Rene Dupree and Rob Van Dam,Booker T,Billy Gunn and Charlie Haas and John Cena and Kenzo Suzuki and Luther Reigns and Rene Dupree and Rob Van Dam,Win,WWE United States Championship,WWE,8-Way,Elimination,WWE SmackDown ,WWE SmackDown,Televised
390,2004-07-26,John Bradshaw Layfield vs John Cena,John Bradshaw Layfield,John Cena,Loss,WWE Championship,WWE,Singles,No Disqualification,WWE SmackDown House Show,WWE House Show,Non-Televised
389,2004-07-25,John Bradshaw Layfield vs John Cena,John Bradshaw Layfield,John Cena,Loss,WWE Championship,WWE,Singles,No Disqualification,WWE SmackDown House Show,WWE House Show,Non-Televised
388,2004-07-23,John Cena vs Matt Morgan,John Cena,Matt Morgan,Win,Exhibition,OVW,Singles,No Stipulation,OVW Six Flags Summer Sizzler Series,OVW Six Flags Summer Sizzler Series,Non-Televised
387,2004-07-20,John Cena vs Luther Reigns,John Cena,Luther Reigns,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
386,2004-07-17,John Cena vs Billy Gunn,John Cena,Billy Gunn,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
385,2004-07-16,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
384,2004-07-13,"Booker T, Kenzo Suzuki & Rene Dupree vs John Cena","Booker T, Kenzo Suzuki & Rene Dupree",John Cena,Loss,Exhibition,WWE,1 vs 3 Handicap Match ,Elimination),WWE SmackDown ,WWE SmackDown,Televised
383,2004-07-12,John Bradshaw Layfield vs John Cena,John Bradshaw Layfield,John Cena,Loss,WWE Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
382,2004-07-11,John Bradshaw Layfield vs John Cena,John Bradshaw Layfield,John Cena,Loss,WWE Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
381,2004-07-10,John Bradshaw Layfield vs John Cena,John Bradshaw Layfield,John Cena,Loss,WWE Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
380,2004-07-06,John Cena vs Booker T,John Cena,Booker T,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
379,2004-07-05,John Cena vs Booker T and Rene Dupree,John Cena,Booker T and Rene Dupree,Win,WWE United States Championship,WWE,Triple Threat,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
378,2004-07-04,John Cena vs Booker T and Rene Dupree,John Cena,Booker T and Rene Dupree,Win,WWE United States Championship,WWE,Triple Threat,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
377,2004-07-03,John Cena vs Booker T and Rene Dupree,John Cena,Booker T and Rene Dupree,Win,WWE United States Championship,WWE,Triple Threat,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
376,2004-06-28,John Cena vs Booker T,John Cena,Booker T,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
375,2004-06-27,John Cena vs Booker T and Rene Dupree and Rob Van Dam,John Cena,Booker T and Rene Dupree and Rob Van Dam,Win,WWE United States Championship,WWE,Fatal 4-Way,Elimination,WWE The Great American Bash 2004,WWE The Great American Bash ,PPV/PLE
374,2004-06-22,The Undertaker vs John Cena,The Undertaker,John Cena,Loss,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
373,2004-06-15,Booker T & Rene Dupree vs. John Cena & Rob Van Dam,No Contest,No Contest,No Contest,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
372,2004-06-14,John Cena vs Booker T,John Cena,Booker T,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
371,2004-06-13,John Cena vs Booker T,John Cena,Booker T,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
370,2004-06-08,John Cena vs Booker T and Rene Dupree and Rob Van Dam,John Cena,Booker T and Rene Dupree and Rob Van Dam,Win,Exhibition,WWE,Gauntlet,Gauntlet,WWE SmackDown ,WWE SmackDown,Televised
369,2004-06-06,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE Passport To Pain Tour 2004 - Tag 4,WWE House Show,Non-Televised
368,2004-06-05,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE Passport To Pain Tour 2004 - Tag 3,WWE House Show,Non-Televised
367,2004-06-04,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE Passport To Pain Tour 2004 - Tag 2,WWE House Show,Non-Televised
366,2004-06-03,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE Passport To Pain Tour 2004 - Tag 1,WWE House Show,Non-Televised
365,2004-05-31,John Cena vs Luther Reigns,John Cena,Luther Reigns,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
364,2004-05-31,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
363,2004-05-30,John Cena vs Luther Reigns,John Cena,Luther Reigns,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
362,2004-05-30,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
361,2004-05-29,John Cena vs Luther Reigns,John Cena,Luther Reigns,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
360,2004-05-29,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
359,2004-05-25,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,Lumberjack,WWE SmackDown ,WWE SmackDown,Televised
358,2004-05-24,John Cena vs Booker T,John Cena,Booker T,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
357,2004-05-23,John Cena vs Booker T,John Cena,Booker T,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
356,2004-05-18,Rene Dupree vs John Cena,Rene Dupree,John Cena,Loss,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
355,2004-05-17,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
354,2004-05-16,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE Judgment Day 2004,WWE Judgment Day ,PPV/PLE
353,2004-05-15,John Cena vs Rene Dupree,John Cena,Rene Dupree,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
352,2004-05-11,John Cena vs Sakoda,John Cena,Sakoda,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
351,2004-05-04,John Cena vs Doug Basham,John Cena,Doug Basham,Win,Exhibition,WWE,Singles,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
350,2004-05-03,John Cena & Torrie Wilson vs Dawn Marie & Rene Dupree,John Cena & Torrie Wilson,Dawn Marie & Rene Dupree,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
349,2004-05-02,John Cena & Torrie Wilson vs Dawn Marie & Rene Dupree,John Cena & Torrie Wilson,Dawn Marie & Rene Dupree,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
348,2004-04-27,John Cena vs Akio,John Cena,Akio,Win,WWE United States Championship,WWE,Singles,No Stipulation,WWE Velocity ,WWE Velocity ,Televised
347,2004-04-25,John Cena & Torrie Wilson vs Dawn Marie & Rene Dupree,John Cena & Torrie Wilson,Dawn Marie & Rene Dupree,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
346,2004-04-24,John Cena & Torrie Wilson vs Dawn Marie & Rene Dupree,John Cena & Torrie Wilson,Dawn Marie & Rene Dupree,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE SmackDown House Show,WWE House Show,Non-Televised
345,2004-04-20,Chavo Guerrero & Chavo Guerrero Sr. vs John Cena,Chavo Guerrero & Chavo Guerrero Sr.,John Cena,Loss,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE SmackDown ,WWE SmackDown,Televised
